,neighbourhood,latitude,longitude
Manhattan,Hell's Kitchen,40.76168,-73.99144
Brooklyn,Prospect-Lefferts Gardens,40.65787,-73.95929
Brooklyn,Bedford-Stuyvesant,40.68197,-73.94564
Brooklyn,Canarsie,40.63077,-73.90395
Brooklyn,Flatbush,40.64844,-73.96214
Brooklyn,Bedford-Stuyvesant,40.68154000000001,-73.9534
Manhattan,Gramercy,40.73627000000001,-73.98952
Brooklyn,Kensington,40.64549,-73.97883
Manhattan,Chelsea,40.74619000000001,-74.00559
Brooklyn,Greenpoint,40.73145,-73.95135
Brooklyn,Bedford-Stuyvesant,40.6785,-73.91803
Brooklyn,Crown Heights,40.67192,-73.93414
Brooklyn,Williamsburg,40.71045,-73.95784
Manhattan,Washington Heights,40.84917,-73.94048000000002
Brooklyn,Williamsburg,40.71913,-73.95774
Queens,Astoria,40.76169,-73.90819
Brooklyn,Greenpoint,40.73167,-73.95254
Queens,Astoria,40.76193,-73.9074
Brooklyn,Williamsburg,40.71911,-73.95805
Bronx,Longwood,40.8229,-73.90295
Manhattan,East Harlem,40.79185,-73.94139
Brooklyn,Bushwick,40.70179,-73.92379
Manhattan,West Village,40.73444,-73.99967
Manhattan,Midtown,40.75775,-73.96132
Brooklyn,Crown Heights,40.67615,-73.92935
Queens,Astoria,40.7683,-73.9331
Manhattan,Midtown,40.75905,-73.96141999999998
Brooklyn,Greenpoint,40.73079,-73.95353
Manhattan,Financial District,40.70864,-74.01276
Manhattan,Lower East Side,40.71909,-73.9865
Brooklyn,Greenpoint,40.73736,-73.95668
Manhattan,Upper East Side,40.77489,-73.95241999999998
Manhattan,Midtown,40.758,-73.97906
Manhattan,Greenwich Village,40.73123,-73.99374
Manhattan,Harlem,40.82499,-73.94488
Manhattan,Financial District,40.70546,-74.01465
Manhattan,Upper East Side,40.76956,-73.95835
Bronx,Highbridge,40.82964000000001,-73.92882
Brooklyn,Bedford-Stuyvesant,40.69079,-73.93715999999998
Manhattan,Morningside Heights,40.80563,-73.96361999999998
Brooklyn,Prospect-Lefferts Gardens,40.66255,-73.94516999999998
Brooklyn,Williamsburg,40.7127,-73.94487
Brooklyn,Williamsburg,40.7116,-73.94431999999998
Brooklyn,Flatlands,40.61462,-73.92108
Brooklyn,Carroll Gardens,40.68293,-73.99746999999998
Manhattan,West Village,40.73848,-74.00251999999998
Manhattan,West Village,40.7316,-74.00262
Manhattan,Upper West Side,40.79343,-73.97274
Queens,Elmhurst,40.74546,-73.88898
Manhattan,Chelsea,40.74216,-73.99887
Manhattan,Tribeca,40.71773,-74.00601
Brooklyn,Bedford-Stuyvesant,40.68015,-73.94949
Brooklyn,Williamsburg,40.7069,-73.95498
Brooklyn,Greenpoint,40.72929,-73.95067
Manhattan,East Village,40.72582,-73.9886
Manhattan,Upper East Side,40.78084000000001,-73.94735
Manhattan,Little Italy,40.71769000000001,-73.99854
Brooklyn,Williamsburg,40.71876,-73.96253
Manhattan,Upper West Side,40.76984,-73.98225
Brooklyn,Williamsburg,40.71947,-73.96112
Queens,Long Island City,40.75464,-73.91755
Brooklyn,Williamsburg,40.7203,-73.95729
Brooklyn,Flatbush,40.65413,-73.96024
Manhattan,Lower East Side,40.71734,-73.99070999999998
Manhattan,Harlem,40.82469,-73.95031999999998
Manhattan,Harlem,40.81644,-73.94126999999997
Manhattan,Harlem,40.82566,-73.94438000000002
Manhattan,SoHo,40.72486,-74.00318
Manhattan,Chelsea,40.7462,-74.00222
Manhattan,Harlem,40.82216,-73.9446
Brooklyn,Park Slope,40.67761,-73.97766999999997
Queens,Arverne,40.58845,-73.79514
Queens,Ridgewood,40.70375,-73.90342
Queens,Far Rockaway,40.59326,-73.76037
Manhattan,Lower East Side,40.71925,-73.98955
Queens,Richmond Hill,40.69142,-73.82039
Queens,Ridgewood,40.7033,-73.90812
Brooklyn,Cypress Hills,40.67914,-73.88982
Brooklyn,Fort Greene,40.68876,-73.97746
Manhattan,East Village,40.73355,-73.98899999999998
Manhattan,Upper West Side,40.79351,-73.9698
Brooklyn,Greenpoint,40.72675,-73.9554
Manhattan,Midtown,40.76486,-73.97822
Brooklyn,Bedford-Stuyvesant,40.68099,-73.92145
Manhattan,Gramercy,40.73643,-73.98724
Manhattan,Hell's Kitchen,40.76952,-73.98957
Brooklyn,Boerum Hill,40.68942,-73.98739
Manhattan,East Village,40.72507,-73.97667
Brooklyn,Williamsburg,40.71356,-73.94372
Queens,Jackson Heights,40.75243,-73.89553000000002
Brooklyn,Windsor Terrace,40.65013,-73.97863000000002
Brooklyn,Cypress Hills,40.68696,-73.87564
Manhattan,Midtown,40.76347,-73.97800000000002
Queens,Ridgewood,40.70507,-73.90195
Manhattan,Hell's Kitchen,40.7694,-73.98736
Brooklyn,Bay Ridge,40.63056,-74.02037
Brooklyn,Williamsburg,40.70533,-73.92778
Manhattan,Washington Heights,40.84437,-73.94328
Brooklyn,Williamsburg,40.71418,-73.96404
Brooklyn,Bedford-Stuyvesant,40.68468,-73.92408
Manhattan,Harlem,40.81937,-73.95763000000002
Manhattan,Morningside Heights,40.8107,-73.95841999999998
Brooklyn,Bushwick,40.70476,-73.92309
Brooklyn,Flatbush,40.63262,-73.95768000000002
Brooklyn,Bushwick,40.69518,-73.92856
Brooklyn,Greenpoint,40.72661,-73.95178
Brooklyn,South Slope,40.6646,-73.98184
Manhattan,Chelsea,40.74814,-73.98956
Manhattan,Tribeca,40.71299000000001,-74.00972
Manhattan,Harlem,40.82664000000001,-73.94814000000002
Manhattan,Upper East Side,40.7699,-73.95692
Manhattan,Harlem,40.82321,-73.95662
Manhattan,Upper East Side,40.77541,-73.95083000000002
Manhattan,East Harlem,40.78827,-73.94629
Manhattan,Washington Heights,40.84393,-73.93979
Queens,Woodside,40.74341,-73.90041
Manhattan,Harlem,40.82794000000001,-73.94194
Brooklyn,Bushwick,40.70019,-73.92303000000003
Queens,Cambria Heights,40.70133,-73.74212
Manhattan,Upper East Side,40.77226,-73.95983000000003
Manhattan,Upper East Side,40.76767,-73.9558
Manhattan,Midtown,40.75594,-73.98259
Manhattan,Chelsea,40.74263,-73.99769
Manhattan,Upper West Side,40.79367,-73.97073
Queens,Kew Gardens Hills,40.7249,-73.82249
Brooklyn,East Flatbush,40.65203,-73.93316999999998
Manhattan,Midtown,40.75528,-73.98312
Brooklyn,Windsor Terrace,40.65991,-73.983
Queens,Woodside,40.74505,-73.89995
Brooklyn,Greenpoint,40.72306,-73.93675999999998
Brooklyn,Bushwick,40.68947,-73.91544
Brooklyn,Flatbush,40.65329000000001,-73.96155999999998
Manhattan,East Village,40.72767,-73.98855999999998
Manhattan,East Village,40.72706,-73.98451
Manhattan,Hell's Kitchen,40.7598,-73.99033
Manhattan,Harlem,40.82473,-73.94778000000002
Brooklyn,Greenpoint,40.72781,-73.95526
Manhattan,Inwood,40.86699,-73.92689
Brooklyn,Bushwick,40.69019,-73.91384000000002
Brooklyn,Bushwick,40.70376,-73.92104
Manhattan,Chinatown,40.71522,-73.99355
Brooklyn,Bedford-Stuyvesant,40.68776,-73.94936
Brooklyn,Bedford-Stuyvesant,40.6908,-73.95506999999998
Brooklyn,Cypress Hills,40.67977,-73.89022
Brooklyn,Cypress Hills,40.68106,-73.88916
Brooklyn,East Flatbush,40.65185,-73.93388
Brooklyn,Williamsburg,40.71866,-73.943
Manhattan,Harlem,40.80063,-73.95389
Bronx,Mott Haven,40.81023,-73.91926
Manhattan,Upper East Side,40.77099000000001,-73.95118000000002
Manhattan,Upper West Side,40.78184,-73.98382
Brooklyn,Prospect Heights,40.67488,-73.96692
Manhattan,Chelsea,40.75112,-73.99605
Brooklyn,Williamsburg,40.70527,-73.93056999999997
Queens,Bayside,40.76304,-73.76948
Queens,Bayside,40.76143,-73.76937
Manhattan,Inwood,40.86702,-73.92519
Brooklyn,Williamsburg,40.71233,-73.9586
Manhattan,Upper East Side,40.76715,-73.95857
Brooklyn,Bushwick,40.6969,-73.92627
Brooklyn,Greenpoint,40.72591,-73.94826
Manhattan,Harlem,40.80302,-73.95605
Manhattan,Harlem,40.82669,-73.94827
Brooklyn,Williamsburg,40.71226,-73.95344
Queens,Astoria,40.76731,-73.92634
Manhattan,Kips Bay,40.74507,-73.9792
Brooklyn,Crown Heights,40.67072,-73.957
Brooklyn,Fort Greene,40.69135,-73.97044
Manhattan,Upper East Side,40.77861,-73.95015
Manhattan,Lower East Side,40.7195,-73.98519
Queens,Ridgewood,40.7061,-73.9115
Queens,Ridgewood,40.70508,-73.90217
Manhattan,Theater District,40.75936,-73.98751999999998
Queens,Elmhurst,40.74741,-73.88149
Queens,Astoria,40.77705,-73.93443
Manhattan,Greenwich Village,40.73,-74.00121999999998
Brooklyn,Bedford-Stuyvesant,40.68417,-73.95297
Brooklyn,Bensonhurst,40.60658,-73.99738
Manhattan,Nolita,40.72249,-73.99507
Queens,Astoria,40.76012,-73.9092
Manhattan,Upper West Side,40.80176,-73.96638
Queens,Sunnyside,40.74194,-73.91289
Brooklyn,Prospect Heights,40.68117,-73.97461
Manhattan,Harlem,40.80995,-73.94485
Brooklyn,Clinton Hill,40.68384,-73.96200999999998
Queens,Maspeth,40.72815,-73.89945
Brooklyn,Bushwick,40.70166,-73.92673
Manhattan,Harlem,40.80819,-73.94729
Brooklyn,Bedford-Stuyvesant,40.69601,-73.96036
Manhattan,Nolita,40.72254,-73.99543
Brooklyn,Prospect Heights,40.67649,-73.97113
Brooklyn,Fort Greene,40.69353,-73.9711
Manhattan,Upper West Side,40.7732,-73.98768000000003
Brooklyn,Bedford-Stuyvesant,40.6921,-73.93746
Brooklyn,Bedford-Stuyvesant,40.69485,-73.93794
Manhattan,Harlem,40.82953,-73.94283
Manhattan,Chelsea,40.74319000000001,-73.99636
Manhattan,East Village,40.7239,-73.98111
Brooklyn,Williamsburg,40.71749000000001,-73.95747
Brooklyn,Crown Heights,40.67375,-73.96255
Manhattan,Upper East Side,40.77713,-73.95277
Manhattan,Upper West Side,40.79835,-73.97242
Brooklyn,Bushwick,40.68267,-73.90576
Manhattan,Hell's Kitchen,40.76373,-73.9881
Manhattan,Harlem,40.82319,-73.95103
Manhattan,Upper West Side,40.80253,-73.96812
Manhattan,Upper East Side,40.7787,-73.94775
Brooklyn,Bedford-Stuyvesant,40.69477,-73.94423
Queens,Ridgewood,40.70684,-73.89474
Brooklyn,Brooklyn Heights,40.69016,-73.99311
Manhattan,Washington Heights,40.84492,-73.93673000000003
Brooklyn,Bedford-Stuyvesant,40.6809,-73.94270999999998
Manhattan,Hell's Kitchen,40.76383,-73.99251
Brooklyn,Bedford-Stuyvesant,40.68178,-73.91287
Manhattan,Harlem,40.83009000000001,-73.94723
Brooklyn,Bedford-Stuyvesant,40.6829,-73.91295
Brooklyn,Bedford-Stuyvesant,40.6812,-73.91148000000003
Manhattan,East Harlem,40.79929,-73.94605
Manhattan,Washington Heights,40.84491,-73.94044
Queens,Ridgewood,40.69578,-73.90261
Manhattan,West Village,40.73526,-74.00476
Manhattan,Harlem,40.82399,-73.94382
Manhattan,East Harlem,40.79234,-73.94145
Brooklyn,Prospect Heights,40.67585,-73.96755
Manhattan,East Village,40.73111,-73.98675
Staten Island,West Brighton,40.62398,-74.10801
Manhattan,Harlem,40.82707,-73.94763
Brooklyn,Bedford-Stuyvesant,40.68524,-73.92183
Brooklyn,Carroll Gardens,40.67847,-73.99924
Manhattan,Upper East Side,40.76327,-73.9612
Brooklyn,Red Hook,40.6799,-74.01146999999997
Manhattan,Murray Hill,40.74808,-73.98172
Queens,Ridgewood,40.70545,-73.90393
Brooklyn,Bushwick,40.70565,-73.92492
Queens,Forest Hills,40.72428,-73.85155999999998
Queens,Astoria,40.76473,-73.91183000000002
Manhattan,East Village,40.72715,-73.98623
Brooklyn,Bushwick,40.70232,-73.92935
Brooklyn,Bushwick,40.69954,-73.93760999999998
Brooklyn,Bedford-Stuyvesant,40.6802,-73.93315
Brooklyn,Bushwick,40.70068,-73.92293000000002
Queens,Woodhaven,40.68641,-73.86635
Manhattan,Washington Heights,40.84717,-73.93267
Brooklyn,Greenpoint,40.72092,-73.94281
Brooklyn,Clinton Hill,40.68399,-73.96465
Brooklyn,Kensington,40.64676,-73.97403
Manhattan,Morningside Heights,40.80908,-73.95858
Brooklyn,Bedford-Stuyvesant,40.68719,-73.95298000000003
Manhattan,East Village,40.72717,-73.98643
Queens,Flushing,40.75715,-73.81272
Brooklyn,Williamsburg,40.71576,-73.96084
Manhattan,Upper West Side,40.77949,-73.98
Queens,Forest Hills,40.71064000000001,-73.84614
Brooklyn,Cobble Hill,40.68795,-73.99158
Manhattan,Chelsea,40.74195,-74.00052
Manhattan,Harlem,40.81703,-73.93691
Brooklyn,Brooklyn Heights,40.69357,-73.99489
Queens,Sunnyside,40.74694,-73.9194
Manhattan,Harlem,40.82287,-73.94509000000002
Brooklyn,Bedford-Stuyvesant,40.67759,-73.90888000000002
Brooklyn,Flatbush,40.64707,-73.96278000000002
Brooklyn,Clinton Hill,40.69556,-73.96611
Brooklyn,Bedford-Stuyvesant,40.6953,-73.93567
Queens,Arverne,40.58781,-73.79316999999998
Manhattan,Greenwich Village,40.72954,-74.00206
Bronx,Morrisania,40.8329,-73.89608
Brooklyn,Bedford-Stuyvesant,40.68153,-73.9538
Brooklyn,Williamsburg,40.70851,-73.94197
Manhattan,Harlem,40.80079,-73.95798
Manhattan,West Village,40.73143,-74.00816999999998
Brooklyn,Midwood,40.61359,-73.95983000000003
Queens,Astoria,40.77415,-73.93125
Manhattan,Midtown,40.75334,-73.97278
Manhattan,NoHo,40.72681,-73.99346
Manhattan,Hell's Kitchen,40.76227,-73.99035
Brooklyn,Bedford-Stuyvesant,40.6861,-73.93997
Brooklyn,Bushwick,40.69439000000001,-73.92008
Manhattan,Hell's Kitchen,40.76283,-73.9897
Manhattan,Upper West Side,40.7765,-73.97914
Brooklyn,Bushwick,40.68471,-73.90906
Queens,Astoria,40.76634,-73.90872
Queens,Neponsit,40.56931,-73.86121999999997
Manhattan,Hell's Kitchen,40.76463,-73.9877
Brooklyn,Bedford-Stuyvesant,40.68358,-73.95458
Manhattan,Murray Hill,40.75075,-73.9752
Brooklyn,Williamsburg,40.70717,-73.94949
Manhattan,Morningside Heights,40.80477,-73.96486
Brooklyn,Bedford-Stuyvesant,40.68203,-73.92472
Manhattan,Upper East Side,40.7685,-73.95698
Brooklyn,Williamsburg,40.71886,-73.95695
Manhattan,West Village,40.7316,-74.00211999999998
Manhattan,Harlem,40.82798,-73.95201999999998
Queens,Ditmars Steinway,40.77458,-73.92195
Brooklyn,Greenpoint,40.72812,-73.95619
Queens,Astoria,40.76272,-73.92656
Brooklyn,Bushwick,40.69477,-73.92931
Brooklyn,Windsor Terrace,40.6526,-73.97366
Manhattan,Midtown,40.75077,-73.9814
Manhattan,Washington Heights,40.84191,-73.9356
Manhattan,East Village,40.72784,-73.98883000000002
Manhattan,Chinatown,40.71418,-73.99238000000003
Manhattan,Tribeca,40.71863,-74.0117
Brooklyn,Williamsburg,40.70928,-73.94882
Brooklyn,Crown Heights,40.67594,-73.9261
Brooklyn,Williamsburg,40.71617,-73.95283
Brooklyn,East New York,40.66906,-73.87805
Manhattan,Gramercy,40.73408,-73.98163000000002
Manhattan,Upper East Side,40.78179,-73.95209
Brooklyn,Bushwick,40.68911,-73.91581
Bronx,University Heights,40.85771,-73.90899
Manhattan,Hell's Kitchen,40.75743,-73.99638
Manhattan,Lower East Side,40.72195,-73.98861
Manhattan,West Village,40.73697,-74.00223000000003
Manhattan,Harlem,40.82452,-73.94499
Queens,Jamaica,40.68875,-73.78786
Brooklyn,Bedford-Stuyvesant,40.69454,-73.94868000000002
Brooklyn,Bedford-Stuyvesant,40.69502,-73.94711
Brooklyn,Bedford-Stuyvesant,40.68274,-73.9261
Manhattan,Hell's Kitchen,40.75544,-73.99406
Brooklyn,Park Slope,40.67027,-73.97874
Manhattan,Morningside Heights,40.81454,-73.96101999999998
Brooklyn,Windsor Terrace,40.65193,-73.97743
Brooklyn,Williamsburg,40.71112,-73.95796999999997
Manhattan,Little Italy,40.71913,-73.9968
Manhattan,Battery Park City,40.70725,-74.01741
Brooklyn,Williamsburg,40.71635,-73.94238
Brooklyn,Park Slope,40.6704,-73.97431999999998
Brooklyn,East Flatbush,40.65042,-73.94842
Manhattan,Lower East Side,40.71453,-73.98679
Manhattan,Lower East Side,40.71391,-73.98938000000003
Brooklyn,Crown Heights,40.67578,-73.95606
Brooklyn,Bushwick,40.68845,-73.91985
Brooklyn,Crown Heights,40.6735,-73.95322
Brooklyn,Bushwick,40.70385,-73.92513000000002
Brooklyn,Williamsburg,40.71592,-73.9562
Manhattan,Financial District,40.70476,-74.01579
Brooklyn,Clinton Hill,40.68664,-73.96285999999998
Manhattan,Chelsea,40.73996,-73.99987
Manhattan,Upper East Side,40.76873,-73.95328
Manhattan,Upper East Side,40.76892,-73.96906
Manhattan,Midtown,40.75542,-73.96781
Brooklyn,Clinton Hill,40.68284,-73.96677
Manhattan,East Village,40.72408,-73.98297
Brooklyn,Greenpoint,40.72925,-73.95645
Brooklyn,Greenpoint,40.72406,-73.95044
Manhattan,Nolita,40.72178,-73.99509
Brooklyn,Crown Heights,40.66943,-73.96024
Brooklyn,Williamsburg,40.71289,-73.96354000000002
Manhattan,Harlem,40.82361,-73.93885999999998
Manhattan,Marble Hill,40.8753,-73.9116
Manhattan,Roosevelt Island,40.76119,-73.94914
Manhattan,Financial District,40.70716,-74.01035999999998
Manhattan,East Harlem,40.79031,-73.94688000000002
Brooklyn,East Flatbush,40.64041,-73.95133
Manhattan,Roosevelt Island,40.76178,-73.94889
Brooklyn,Crown Heights,40.67476,-73.93016
Brooklyn,Crown Heights,40.67139,-73.94842
Manhattan,Lower East Side,40.72141,-73.98855
Manhattan,East Village,40.72706,-73.98583
Bronx,Hunts Point,40.81227,-73.88871
Brooklyn,Williamsburg,40.70857,-73.94501
Queens,Flushing,40.75532000000001,-73.81074
Manhattan,East Harlem,40.79313,-73.94154
Brooklyn,Bushwick,40.69905,-73.93831
Brooklyn,Williamsburg,40.71142,-73.96566999999997
Queens,Flushing,40.7593,-73.82329
Brooklyn,Carroll Gardens,40.67777,-73.99893
Manhattan,Kips Bay,40.74063,-73.98205
Brooklyn,Fort Greene,40.69546,-73.97303000000002
Manhattan,Morningside Heights,40.81237,-73.95985
Brooklyn,Bushwick,40.70541,-73.91878
Brooklyn,Canarsie,40.64076,-73.88298
Brooklyn,Bushwick,40.70111,-73.92676999999998
Brooklyn,Fort Greene,40.69211,-73.97224
Brooklyn,Bushwick,40.6883,-73.91383
Manhattan,West Village,40.73808,-74.00254
Manhattan,Harlem,40.80979,-73.94289
Brooklyn,Crown Heights,40.6746,-73.94651999999998
Brooklyn,Williamsburg,40.71835,-73.94498
Brooklyn,Bedford-Stuyvesant,40.68523,-73.92738
Manhattan,Washington Heights,40.85678,-73.92696
Brooklyn,Bedford-Stuyvesant,40.6914,-73.95993
Manhattan,Upper East Side,40.77412,-73.95695
Brooklyn,Bushwick,40.7016,-73.91974
Manhattan,Harlem,40.82419,-73.94639000000002
Brooklyn,South Slope,40.66242,-73.98103
Manhattan,Upper East Side,40.76801,-73.96085
Brooklyn,Bedford-Stuyvesant,40.69092,-73.93094
Brooklyn,Bushwick,40.69971,-73.93729
Manhattan,Morningside Heights,40.80723,-73.96222
Manhattan,Harlem,40.81375,-73.95268
Brooklyn,East Flatbush,40.6493,-73.94547
Queens,Woodside,40.7432,-73.91238
Brooklyn,Fort Greene,40.68287,-73.97117
Brooklyn,Bedford-Stuyvesant,40.6785,-73.91478000000002
Manhattan,Washington Heights,40.83366,-73.94301999999998
Manhattan,East Village,40.72884000000001,-73.98517
Manhattan,East Village,40.72746,-73.98781
Queens,Long Island City,40.74509000000001,-73.94904
Brooklyn,Crown Heights,40.66891,-73.94605
Brooklyn,Clinton Hill,40.69112,-73.96059
Brooklyn,Greenpoint,40.72627,-73.95943
Brooklyn,Bedford-Stuyvesant,40.68627,-73.94106
Manhattan,Harlem,40.80112,-73.95232
Manhattan,East Village,40.72686,-73.97864
Brooklyn,Kensington,40.63142,-73.97154
Bronx,Wakefield,40.90391,-73.85311999999998
Queens,Whitestone,40.78081,-73.82005
Manhattan,Lower East Side,40.71992,-73.99251
Queens,Briarwood,40.70962,-73.80615999999998
Brooklyn,Vinegar Hill,40.69891,-73.98473
Brooklyn,Carroll Gardens,40.67811,-74.00102
Queens,Briarwood,40.70988,-73.80691
Queens,Briarwood,40.70848,-73.80606999999998
Manhattan,Harlem,40.81783,-73.95345999999998
Manhattan,SoHo,40.72635,-74.00298000000002
Brooklyn,Prospect-Lefferts Gardens,40.66197,-73.9543
Manhattan,East Village,40.72036,-73.97889
Brooklyn,Crown Heights,40.6692,-73.9359
Manhattan,West Village,40.7328,-74.00845
Manhattan,Chelsea,40.7417,-74.00229
Queens,Flushing,40.75474000000001,-73.82166
Manhattan,Upper East Side,40.78119,-73.9462
Queens,Woodside,40.74509000000001,-73.89649
Brooklyn,Bedford-Stuyvesant,40.69201,-73.95795
Brooklyn,East New York,40.67392,-73.88892
Manhattan,Chelsea,40.74625,-73.99911
Brooklyn,Bedford-Stuyvesant,40.69224000000001,-73.95819
Brooklyn,East Flatbush,40.64156,-73.93177
Brooklyn,Clinton Hill,40.68618,-73.96179000000002
Brooklyn,Flatbush,40.63609,-73.96687
Manhattan,NoHo,40.7291,-73.99246
Manhattan,Harlem,40.82186,-73.94624
Manhattan,East Village,40.72489,-73.98956
Manhattan,Washington Heights,40.84118,-73.93697
Manhattan,Upper West Side,40.79205,-73.97261999999998
Brooklyn,Bedford-Stuyvesant,40.68936,-73.94189
Manhattan,Civic Center,40.71195,-74.00757
Manhattan,Upper East Side,40.76833,-73.95581
Brooklyn,Williamsburg,40.71487,-73.94524
Manhattan,West Village,40.74012000000001,-74.00364
Queens,Astoria,40.76065,-73.90905
Brooklyn,Prospect Heights,40.67602,-73.96593
Brooklyn,Bedford-Stuyvesant,40.68767,-73.95495
Manhattan,Chelsea,40.7476,-73.99348
Queens,Long Island City,40.74538,-73.94747
Brooklyn,Crown Heights,40.66658,-73.95167
Queens,Flushing,40.75712,-73.8122
Manhattan,Roosevelt Island,40.76074000000001,-73.94943
Brooklyn,Bedford-Stuyvesant,40.68326,-73.92448
Brooklyn,Williamsburg,40.71152,-73.93902
Queens,Astoria,40.75636,-73.92699999999998
Manhattan,Harlem,40.80369,-73.94856999999998
Queens,Maspeth,40.73832,-73.90669
Brooklyn,Williamsburg,40.70642,-73.92739
Manhattan,Washington Heights,40.83803,-73.94421
Brooklyn,Carroll Gardens,40.68254,-73.99207
Manhattan,Lower East Side,40.72034,-73.98617
Manhattan,East Harlem,40.79179,-73.94506
Queens,Maspeth,40.73519,-73.90271
Brooklyn,Prospect-Lefferts Gardens,40.65653,-73.95786
Manhattan,Washington Heights,40.85471,-73.93016
